"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"ODA"	"ODA2015E0003"		"Nee"	"Notenstraatje 5 7031EN Wehl"	"Doetinchem"	"6"	"Nee"	"2.557,10"	"23.437,45"	"143.921,60"	"213473"	"441758"	"0"	"0"	"2024-03-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0011"		"Nee"	"Rietweg 1 7274GR Geesteren"		"1"	"Nee"	"567,00"	"7.969,50"	"38.556,00"	"231131"	"462678"	"0"	"0"	"2026-02-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0013"		"Nee"	"Boerijendijk 7 7141HB Groenlo"	"Oost Gelre"	"3"	"Ja"	"4.840,50"	"39.185,00"	"5.766.312,50"	"241669"	"451167"	"0"	"0"	"2024-09-26"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0014"		"Nee"	"Oosterholtweg 9 7142HJ Groenlo"	"Oost Gelre"	"6"	"Nee"	"4.361,80"	"0,00"	"45.694,00"	"242112"	"448168"	"181586"	"336100"	"2020-12-17"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0016"		"Nee"	"Meisterholt 1 6942NR Didam"	"Montferland"	"3"	"Nee"	"5.517,50"	"12.015,00"	"537.500,00"	"208207"	"437894"	"0"	"0"	"2022-05-17"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0021"		"Nee"	"G J Doorninkweg 2 a 7131NX Lichtenvoorde"		"3"	"Nee"	"1.939,60"	"0,00"	"17.400,00"	"237461"	"443646"	"0"	"0"	"2021-02-03"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0037"		"Nee"		"Oost Gelre"	"1"	"Nee"	"220,00"	"0,00"	"1.900,00"	"null"	"null"	"0"	"0"	"2026-04-22"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0039"		"Nee"	"Maatweg 2 7045AW Azewijn"	"Montferland"	"5"	"Ja"	"9.507,75"	"116.923,50"	"581.247,00"	"219252"	"433056"	"0"	"0"	"2023-07-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0046"		"Nee"	"Schurinkweg 8 7135KJ Harreveld"		"2"	"Nee"	"186,60"	"0,00"	"1.482,00"	"231176"	"445364"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0048"		"Nee"	"Landstraat 36 7135KH Harreveld"	"Oost Gelre"	"3"	"Nee"	"2.667,40"	"0,00"	"24.084,40"	"230559"	"443750"	"0"	"0"	"2023-12-14"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0049"		"Nee"	"Landstraat 30 7135KH Harreveld"	"Oost Gelre"	"1"	"Nee"	"846,80"	"676,40"	"14.883,00"	"229811"	"443668"	"0"	"0"	"2024-12-18"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0050"		"Nee"	"Varsseveldseweg 20 A 7061GA Terborg"	"Oude IJsselstreek"	"2"	"Nee"	"187,50"	"400,00"	"43.530,00"	"222694"	"437406"	"0"	"0"	"2022-06-16"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0053"		"Nee"	"Beekseweg 56 7031GN Wehl"		"5"	"Nee"	"555,00"	"2.170,00"	"12.220,00"	"211218"	"440728"	"0"	"0"	"2020-04-29"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0054"		"Nee"	"Bakermarksedijk 3 7223KJ Baak"		"1"	"Nee"	"1.560,00"	"11.960,00"	"79.560,00"	"213243"	"452892"	"0"	"0"	"2014-04-11"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0056"		"Nee"	"Broekweg 4 7255KP Hengelo (Gld)"	"Bronckhorst"	"5"	"Nee"	"875,50"	"6.882,80"	"48.774,00"	"214894"	"451172"	"0"	"0"	"2021-10-08"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0057"		"Nee"	"de Eldersmaat 3 7251RJ Vorden"	"Bronckhorst"	"3"	"Nee"	"2.745,80"	"0,00"	"24.920,80"	"216806"	"456950"	"0"	"0"	"2022-10-27"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0059"		"Nee"	"Aaltenseweg 3 7084AZ Breedenbroek"		"4"	"Nee"	"1.162,77"	"36.592,37"	"332.735,75"	"229684"	"435584"	"0"	"0"	"2016-07-28"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0060"		"Nee"	"Banninkweg 3 7081HG Gendringen"	"Oude IJsselstreek"	"2"	"Nee"	"1.065,00"	"0,00"	"11.520,00"	"221732"	"430806"	"0"	"0"	"2026-03-12"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0061"		"Nee"	"Beuningstraat 9 7078AM Megchelen"		"1"	"Nee"	"14,00"	"156,00"	"0,00"	"223647"	"428928"	"0"	"0"	"2015-04-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0063"		"Nee"	"Winterswijkseweg 68 7142HG Groenlo"		"9"	"Nee"	"4.587,60"	"16.790,00"	"143.857,60"	"240137"	"449618"	"0"	"0"	"2019-01-08"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0064"		"Nee"	"Avesterweg 11 7156MH Beltrum"	"Berkelland"	"4"	"Nee"	"1.359,20"	"0,00"	"13.332,00"	"237125"	"453843"	"0"	"0"	"2015-11-09"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0067"		"Nee"	"Berenpassteeg 7 7261NH Ruurlo"	"Berkelland"	"5"	"Nee"	"3.595,80"	"1.932,00"	"52.932,00"	"229620"	"457342"	"0"	"0"	"2019-10-05"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0069"		"Nee"	"Broekhuisdijk 6 7275CB Gelselaar"	"Berkelland"	"2"	"Nee"	"1.688,00"	"0,00"	"21.136,00"	"232238"	"466167"	"0"	"0"	"2022-05-11"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0071"		"Nee"	"Borculoseweg 66 7261NK Ruurlo"		"2"	"Nee"	"927,00"	"0,00"	"12.132,00"	"229271"	"456622"	"0"	"0"	"2015-02-03"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0072"		"Nee"	"Borculoseweg 70 7151MS Eibergen"	"Berkelland"	"1"	"Nee"	"964,80"	"0,00"	"10.476,00"	"238942"	"458758"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0073"		"Nee"	"Borculoseweg 74 7151MS Eibergen"		"3"	"Nee"	"2.663,60"	"29.326,10"	"30.300,00"	"238777"	"458730"	"0"	"0"	"2022-11-17"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0078"		"Nee"	"Frankweg 3 7156SG Beltrum"		"1"	"Nee"	"786,00"	"6.026,00"	"40.086,00"	"237064"	"451783"	"0"	"0"	"2014-06-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0079"		"Nee"	"Arnhemseweg 15 7037CX Beek"		"5"	"Nee"	"2.707,00"	"6.408,00"	"26.261,20"	"209876"	"435878"	"0"	"0"	"2019-01-11"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0080"		"Nee"	"Braamtseweg 8 7035CT Kilder"		"1"	"Nee"	"52,50"	"585,00"	"0,00"	"214762"	"438926"	"0"	"0"	"2018-03-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0081"		"Nee"	"de Hogenend 94 6942ND Didam"		"1"	"Nee"	"6,30"	"0,00"	"0,00"	"204854"	"438526"	"0"	"0"	"2020-05-27"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0082"		"Nee"	"Kerkhuisstraat 22 7037DE Beek"		"3"	"Nee"	"595,02"	"3.442,50"	"30.302,00"	"209178"	"437008"	"0"	"0"	"2022-11-30"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0083"		"Nee"	"Koppelstraat 2 7047CX Braamt"	"Montferland"	"13"	"Nee"	"4.160,00"	"21.030,00"	"160.665,00"	"215774"	"437309"	"0"	"0"	"2026-01-07"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0087"		"Nee"	"Heebinkweg 3 7064KD Silvolde"		"1"	"Nee"	"1.657,20"	"0,00"	"15.206,80"	"224162"	"436721"	"0"	"0"	"2023-04-06"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0089"		"Nee"	"Bouwhuisweg 21 7245VL Laren"	"Lochem"	"4"	"Nee"	"664,40"	"436,80"	"6.945,20"	"226999"	"468615"	"0"	"0"	"2021-10-13"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0090"		"Nee"	"Kattendijk 5 7025EA Halle"		"7"	"Nee"	"2.488,55"	"19.405,10"	"133.678,65"	"226753"	"443362"	"0"	"0"	"2022-02-16"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0092"		"Nee"	"Haaghweg 2 6942GP Didam"	"Montferland"	"3"	"Nee"	"14.531,50"	"27.936,00"	"1.298.000,00"	"206542"	"437853"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0093"		"Nee"	"Groenestraat 1 6941SN Didam"	"Montferland"	"2"	"Ja"	"4.788,00"	"18.088,00"	"3.458.000,00"	"207133"	"441488"	"0"	"0"	"2019-11-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0095"		"Nee"	"Diepenheimseweg 36 7161MA Neede"		"7"	"Nee"	"150,30"	"1.302,60"	"0,00"	"238200"	"464396"	"238175"	"464396"	"2020-07-07"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0109"		"Nee"	"Tolhutterweg 17 7261KS Ruurlo"		"3"	"Nee"	"897,40"	"0,00"	"7.940,00"	"227732"	"451102"	"0"	"0"	"2023-11-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0112"		"Nee"	"Weenkweg 6 7165BA Rietmolen"		"1"	"Nee"	"2.123,40"	"0,00"	"23.376,00"	"242017"	"463486"	"0"	"0"	"2022-09-09"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0115"		"Nee"		"Montferland"	"4"	"Nee"	"795,00"	"5.340,00"	"25.500,00"	"null"	"null"	"0"	"0"	"2017-10-24"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0122"		"Nee"	"Deldenseweg 4 7161MA Neede"		"2"	"Nee"	"2.037,60"	"0,00"	"23.039,20"	"238066"	"464929"	"0"	"0"	"2023-12-11"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0124"		"Nee"	"Kipkesdijk 3 7161LS Neede"		"3"	"Nee"	"135,90"	"640,80"	"3.060,00"	"236638"	"464371"	"0"	"0"	"2020-03-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0126"		"Nee"	"Den Borgweg 19 7157BR Rekken"		"2"	"Nee"	"2.172,80"	"0,00"	"19.463,60"	"248252"	"457390"	"0"	"0"	"2017-10-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0127"		"Nee"	"Koedijk 1 7261SK Ruurlo"		"10"	"Nee"	"1.581,80"	"0,00"	"17.662,00"	"230138"	"451694"	"0"	"0"	"2025-11-18"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0138"		"Nee"	"Warfveendijk 10 7245TG Laren"		"4"	"Nee"	"42,30"	"272,80"	"1.870,00"	"225274"	"471984"	"0"	"0"	"2026-02-19"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0140"		"Nee"	"Hardegoorsdijk 9 7245RM Laren"	"Lochem"	"8"	"Ja"	"19.213,37"	"60.132,87"	"2.780.337,00"	"222080"	"472340"	"0"	"0"	"2026-04-29"	"NL22 Informatieplicht Verwerken"
"ODA"	"ODA2015E0145"		"Nee"	"Possenweg 3 7245RJ Laren"	"Lochem"	"3"	"Ja"	"4.478,60"	"51.150,00"	"3.410.000,00"	"220800"	"470496"	"0"	"0"	"2026-01-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0146"		"Nee"	"Melkweg 3 7037CN Beek"	"Montferland"	"2"	"Nee"	"3.483,40"	"0,00"	"31.474,80"	"209936"	"434417"	"0"	"0"	"2015-09-25"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0150"		"Nee"	"Varsseveldseweg 68 a 7135JA Harreveld"	"Oost Gelre"	"4"	"Nee"	"622,00"	"4.912,80"	"5.809,60"	"234065"	"444026"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0151"		"Nee"	"Haaksbergseweg 107 7165AB Rietmolen"		"4"	"Nee"	"114,00"	"156,00"	"1.486,00"	"241326"	"461564"	"0"	"0"	"2019-08-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0156"		"Nee"	"Heelweg 4 7271ND Borculo"	"Berkelland"	"1"	"Nee"	"525,15"	"3,40"	"6.420,00"	"233358"	"456314"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0158"		"Nee"	"Haarbroeksteeg 1 a 7218NL Almen"	"Lochem"	"4"	"Nee"	"2.898,80"	"0,00"	"26.138,00"	"218396"	"465061"	"0"	"0"	"2022-05-23"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0162"		"Nee"	"Scherpenoordsdijk 1 7274DS Geesteren"	"Berkelland"	"5"	"Nee"	"3.439,20"	"0,00"	"36.564,00"	"234413"	"459481"	"0"	"0"	"2021-05-18"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0163"		"Nee"	"Noachweg 5 7152CN Eibergen"	"Berkelland"	"10"	"Nee"	"1.824,02"	"183,10"	"20.643,80"	"243848"	"454063"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0164"		"Nee"	"Meisterholt 7 6942NR Didam"	"Montferland"	"2"	"Nee"	"714,00"	"6.732,00"	"448.800,00"	"208670"	"438077"	"0"	"0"	"2023-01-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0166"		"Nee"	"Klaverdijk 14 7025CV Halle"		"5"	"Nee"	"1.875,00"	"0,00"	"16.848,80"	"226557"	"450599"	"0"	"0"	"2021-09-27"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0169"		"Nee"	"Rode Slatweg 4 7157CL Rekken"		"7"	"Nee"	"3.216,40"	"0,00"	"28.966,40"	"245800"	"459774"	"0"	"0"	"2015-08-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0170"		"Nee"	"Borculoseweg 64 7151MS Eibergen"		"2"	"Nee"	"875,20"	"0,00"	"7.705,60"	"239147"	"458416"	"0"	"0"	"2022-06-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0181"		"Nee"	"Bielderweg 12 7217PK Harfsen"	"Lochem"	"17"	"Ja"	"3.764,53"	"46.354,17"	"332.905,30"	"217507"	"469479"	"0"	"0"	"2023-12-22"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0187"		"Nee"	"Diepenheimseweg 53 7161MA Neede"	"Berkelland"	"2"	"Nee"	"142,22"	"975,00"	"6.819,00"	"237917"	"464452"	"0"	"0"	"2026-05-08"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0188"		"Nee"	"Beekenweg 1 7156RT Beltrum"		"4"	"Nee"	"296,00"	"712,00"	"5.850,00"	"235459"	"451942"	"0"	"0"	"2015-03-30"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0191"		"Nee"	"Lindenbergsdijk 10 7245PD Laren"	"Lochem"	"12"	"Nee"	"1.457,96"	"16.324,10"	"174.753,00"	"220827"	"467852"	"0"	"0"	"2023-12-29"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0198"		"Nee"	"Illegoorweg 6 7104AR Winterswijk Meddo"	"Winterswijk"	"2"	"Nee"	"650,60"	"1.780,00"	"13.308,00"	"245156"	"449856"	"0"	"0"	"2026-01-13"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0200"		"Nee"	"Beerninkweg 7 7104BM Winterswijk Meddo"	"Winterswijk"	"5"	"Nee"	"4.382,40"	"0,00"	"43.500,00"	"243016"	"447660"	"0"	"0"	"2020-09-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0201"		"Nee"	"Holmershuizen 5 7245TT Laren"	"Lochem"	"7"	"Nee"	"2.378,00"	"0,00"	"25.992,00"	"225252"	"469508"	"0"	"0"	"2015-06-25"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0207"		"Nee"	"Beerninkweg 12 7104BM Winterswijk Meddo"	"Winterswijk"	"3"	"Nee"	"341,60"	"0,00"	"4.960,00"	"243322"	"447650"	"0"	"0"	"2014-10-14"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0210"		"Nee"	"Misterweg 214 7109BA Winterswijk Miste"		"2"	"Nee"	"1.999,00"	"0,00"	"18.030,00"	"242926"	"440824"	"0"	"0"	"2015-08-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0211"		"Nee"	"Deventerweg 98 7245PM Laren"	"Lochem"	"5"	"Ja"	"5.874,10"	"33.958,80"	"6.472.500,00"	"219737"	"468553"	"0"	"0"	"2025-12-01"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0212"		"Nee"	"Vordenseweg 10 7241RL Lochem"	"Lochem"	"4"	"Nee"	"1.278,00"	"9.798,00"	"65.178,00"	"223344"	"461022"	"223317"	"461057"	"2020-03-25"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0217"		"Nee"	"Scheiddijk 1 7261SM Ruurlo"		"1"	"Nee"	"150,00"	"0,00"	"0,00"	"232152"	"452357"	"0"	"0"	"2013-09-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0222"		"Nee"	"Ruurloseweg 47 7244PC Barchem"	"Lochem"	"4"	"Nee"	"213,75"	"659,00"	"32.555,00"	"227460"	"459061"	"0"	"0"	"2026-04-14"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0230"		"Nee"	"Reigersvoortseweg 16 7227NK Toldijk"	"Bronckhorst"	"4"	"Nee"	"1.508,60"	"0,00"	"14.296,00"	"214828"	"449946"	"0"	"0"	"2023-08-28"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0231"		"Nee"	"Rijksweg 107 6999EA Hummelo"		"1"	"Nee"	"44,00"	"0,00"	"380,00"	"214564"	"444860"	"0"	"0"	"2025-05-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0232"		"Nee"	"Schiphorsterstraat 8 7227NG Toldijk"	"Bronckhorst"	"4"	"Nee"	"82,90"	"390,00"	"0,00"	"213989"	"451178"	"0"	"0"	"2019-12-20"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0239"		"Nee"	"Avesterweg 40 a 7156LE Beltrum"		"2"	"Nee"	"1.581,40"	"0,00"	"18.514,00"	"237567"	"453271"	"0"	"0"	"2022-06-29"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0250"		"Nee"	"Vreehorstweg 51 7109BW Winterswijk Miste"		"1"	"Nee"	"99,40"	"1.107,60"	"0,00"	"244393"	"440550"	"0"	"0"	"2014-11-06"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0253"		"Nee"	"Groenloseweg 104 7101AL Winterswijk"	"Winterswijk"	"9"	"Nee"	"6.791,63"	"67.241,08"	"495.583,10"	"244591"	"445240"	"0"	"0"	"2025-07-23"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0258"		"Nee"	"Heidedijk 4 7121LR Aalten"	"Aalten"	"2"	"Nee"	"1.062,00"	"0,00"	"13.620,00"	"239027"	"441125"	"0"	"0"	"2014-11-17"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0263"		"Nee"	"IJzevoordseweg 38 7004HX Doetinchem"		"4"	"Nee"	"1.682,00"	"0,00"	"19.516,00"	"223535"	"442456"	"0"	"0"	"2023-03-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0278"		"Nee"	"Gendringseweg 38 7122LV Aalten"	"Aalten"	"3"	"Nee"	"340,80"	"0,00"	"8.766,00"	"231187"	"437463"	"0"	"0"	"2023-08-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0279"		"Nee"	"Jachthuisweg 14 7105EA Winterswijk Huppel"	"Winterswijk"	"6"	"Ja"	"10.849,00"	"9.936,00"	"1.185.466,00"	"247351"	"445046"	"0"	"0"	"2022-10-31"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0280"		"Nee"	"Ratumseweg 50 7106CH Winterswijk Ratum"	"Winterswijk"	"4"	"Nee"	"699,80"	"6.204,00"	"420.310,00"	"253632"	"444505"	"253630"	"444495"	"2024-04-30"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0282"		"Nee"	"Oostermeenweg 8 7137PK Lievelde"	"Oost Gelre"	"3"	"Nee"	"357,30"	"1.315,60"	"8.290,00"	"241279"	"446963"	"0"	"0"	"2019-12-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0289"		"Nee"	"Gosselinkweg 3 7108BP Winterswijk Woold"	"Winterswijk"	"1"	"Nee"	"352,00"	"0,00"	"3.040,00"	"245979"	"439289"	"0"	"0"	"2026-04-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0291"		"Nee"	"IJzerhorst 1 7207DC Zutphen"	"Zutphen"	"2"	"Nee"	"435,10"	"1.424,00"	"10.589,00"	"214946"	"458495"	"0"	"0"	"2023-11-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0292"		"Nee"	"Akkermateweg 3 7122LG Aalten"	"Aalten"	"5"	"Ja"	"6.515,40"	"59.961,00"	"438.901,00"	"235588"	"437535"	"0"	"0"	"2019-12-11"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0295"		"Nee"	"Kremerweg 10 7106CV Winterswijk Ratum"	"Winterswijk"	"1"	"Nee"	"198,00"	"0,00"	"1.710,00"	"251077"	"445074"	"0"	"0"	"2025-10-14"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0300"		"Nee"	"Vellerdijk 1 a 7261KH Ruurlo"	"Berkelland"	"4"	"Nee"	"1.654,00"	"0,00"	"25.356,40"	"228287"	"452076"	"0"	"0"	"2014-02-12"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0303"		"Nee"	"Meddoseweg 18 7104AA Winterswijk Meddo"		"1"	"Nee"	"13,20"	"0,00"	"114,00"	"245983"	"447575"	"0"	"0"	"2014-12-24"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0304"		"Nee"	"Dwarsweg 4 7156RD Beltrum"		"3"	"Nee"	"1.817,20"	"0,00"	"16.368,00"	"233594"	"451992"	"0"	"0"	"2020-10-19"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0305"		"Nee"	"Kottenseweg 125 7107AA Winterswijk Kotten"		"1"	"Nee"	"12,60"	"0,00"	"0,00"	"250722"	"440359"	"0"	"0"	"2015-03-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0307"		"Nee"	"Kroondijk 4 7121KJ Aalten"		"2"	"Nee"	"538,20"	"0,00"	"4.874,80"	"240167"	"436179"	"0"	"0"	"2019-11-13"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0309"		"Nee"	"Zegendijk 22 7136KN Zieuwent"		"4"	"Nee"	"1.279,72"	"10,08"	"13.477,20"	"232986"	"447750"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0311"		"Nee"	"Groot Lobberikweg 1 7036AG Loerbeek"		"6"	"Nee"	"514,60"	"1.541,00"	"9.090,00"	"211963"	"438589"	"0"	"0"	"2020-01-13"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0312"		"Nee"	"Kelderweg 2 7031EG Wehl"	"Doetinchem"	"2"	"Nee"	"794,60"	"4.025,00"	"29.675,00"	"212569"	"441898"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0313"		"Nee"	"Deventer Kunstweg 18 7156JE Beltrum"	"Berkelland"	"1"	"Nee"	"96,80"	"0,00"	"836,00"	"238500"	"452935"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0315"		"Nee"	"Huiskesdijk 3 7156RG Beltrum"	"Berkelland"	"3"	"Nee"	"204,90"	"0,00"	"3.420,00"	"234220"	"452435"	"0"	"0"	"2023-07-24"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0318"		"Nee"	"Groenloseweg 50 7261RN Ruurlo"	"Berkelland"	"2"	"Nee"	"829,00"	"0,00"	"7.374,00"	"229486"	"454541"	"0"	"0"	"2021-06-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0320"		"Nee"	"Jukkertweg 12 7151HS Eibergen"		"4"	"Nee"	"1.397,00"	"0,00"	"13.160,00"	"240525"	"456973"	"240575"	"456925"	"2025-01-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0322"		"Nee"	"Hoonesweg 4 7152AB Eibergen"	"Berkelland"	"3"	"Nee"	"731,55"	"1.061,40"	"14.406,00"	"243406"	"459673"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0332"		"Nee"	"Kamperweg 18 7137PA Lievelde"		"2"	"Nee"	"1.781,80"	"0,00"	"16.068,40"	"240656"	"446525"	"0"	"0"	"1900-01-01"	""
"ODA"	"ODA2015E0337"		"Nee"	"Ehzerallee 3 7218BR Almen"		"1"	"Nee"	"5.869,20"	"4.964,00"	"1.226.400,00"	"218561"	"464028"	"0"	"0"	"2024-02-29"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0338"		"Nee"	"Steenkampweg 3 7134PP Vragender"	"Oost Gelre"	"5"	"Nee"	"593,10"	"2.760,00"	"21.920,00"	"240631"	"444767"	"0"	"0"	"2020-06-23"	"NL01 Advies Verstrekken"
"ODA"	"ODA2015E0339"		"Nee"	"Vremanstraat 2 7263TG Mariënvelde"		"7"	"Nee"	"4.097,34"	"27.966,40"	"213.263,00"	"229307"	"447003"	"0"	"0"	"2017-06-06"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2015E0341"		"Nee"	"Doesburgseweg 36 7031JG Wehl"	"Doetinchem"	"1"	"Nee"	"978,40"	"0,00"	"10.522,00"	"210091"	"443045"	"0"	"0"	"2020-06-09"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2015E0348"		"Nee"	"Kappellendwarsweg 4 7241PD Lochem"	"Lochem"	"6"	"Ja"	"15.938,60"	"16.371,00"	"1.974.343,00"	"228560"	"464757"	"0"	"0"	"2023-12-22"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2015E0351"		"Nee"	"Hietland 4 7244NW Barchem"	"Lochem"	"3"	"Ja"	"2.576,00"	"33.000,00"	"2.200.000,00"	"229773"	"457698"	"0"	"0"	"2024-04-03"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
