"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"OMWB"	"4251EX29"	"Paarden"	"Nee"	"Voorstevliet 29 4251EX Werkendam"	"Altena"	"1"	"Nee"	"44,40"	"95,00"	"1.780,00"	"121519"	"424657"	"121516"	"424654"	"2010-03-11"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4251MA1"	"voormalig bedrijf"	"Ja"	"Beverstaart 1 4251MA WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"118733"	"423265"	"118733"	"423265"	"2014-12-15"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MA2"	"voormalig bedrijf"	"Ja"	"Beverstaart 2 4251MA WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"118825"	"423269"	"118825"	"423269"	"2014-12-18"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MB1"	"voormalig bedrijf"	"Ja"	"Japesloot 1 4251MB WERKENDAM"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"118446"	"422705"	"118446"	"422705"	"2007-12-11"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251ME33"	"voormalig bedrijf"	"Ja"	"Bandijk 33 4251ME WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"116112"	"422712"	"116112"	"422712"	"2018-06-25"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MG46"	"Schapen"	"Nee"	"Bandijk 46 4251MG Werkendam"	"Altena"	"2"	"Nee"	"61,50"	"568,00"	"850,00"	"115904"	"422788"	"115875"	"422781"	"1995-03-07"	"Melding:AMVB Akkerbouwbedrijven"
"OMWB"	"4251MH1"	"Melkrundvee"	"Nee"	"Kroonweg 1 4251MH Werkendam"	"Altena"	"2"	"Nee"	"480,60"	"202,80"	"7.210,00"	"114720"	"422285"			"2023-09-27"	"Melding activiteitenbesluit"
"OMWB"	"4251MH3"	"Paarden"	"Nee"	"Kroonweg 3 4251MH Werkendam"	"Altena"	"1"	"Nee"	"30,00"	"0,00"	"0,00"	"115003"	"421586"	"115002"	"421553"	"2018-03-16"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4251MJ56"	"voormalig bedrijf"	"Ja"	"Bandijk 56 4251MJ WERKENDAM"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"113802"	"422882"	"113802"	"422882"	"2006-09-05"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MJ57"	"voormalig bedrijf"	"Ja"	"Bandijk 57 4251MJ WERKENDAM"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"113694"	"422841"	"113694"	"422841"	"2006-12-31"	"Intrekking:rechtswege vervalle/akkerbouw"
"OMWB"	"4251MK2"	"voormalig bedrijf"	"Ja"	"Witboomkil 2 4251MK WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"114546"	"421987"	"114546"	"421987"	"2019-02-18"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MN1"	"voormalig bedrijf"	"Ja"	" 1 4251MN "	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"113166"	"422159"	"113166"	"422159"	"2005-07-12"	"Intrekking:Intrekkingsvergunning"
"OMWB"	"4251MS5"	"voormalig bedrijf"	"Ja"	"Deeneplaatweg 5 4251MS WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"110459"	"417660"	"110459"	"417660"	"2006-02-07"	"Intrekking:AMVB Akkerbouwbedrijven"
"OMWB"	"4251MZ1"	"voormalig bedrijf"	"Ja"	"Galeiweg 1 4251MZ WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"116853"	"421284"	"116853"	"421284"	"2015-01-14"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251MZ1A"	"voormalig bedrijf"	"Ja"	"Galeiweg 1A 4251MZ WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"117397"	"421701"	"117397"	"421701"	"2013-05-31"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251NB3"	"voormalig bedrijf"	"Ja"	"Bevertweg 3 4251NB WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"118435"	"419805"	"118435"	"419805"	"2013-08-29"	"Intrekking:Melding activiteitenbesluit"
"OMWB"	"4251NC1"	"Overige"	"Nee"	"Zalmpje 1 4251NC Werkendam"	"Altena"	"2"	"Nee"	"256,32"	"240,74"	"4.246,00"	"115964"	"419580"			"2024-08-28"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4251NE2"	"Paarden"	"Nee"	"Kooike 2 4251NE Werkendam"	"Altena"	"1"	"Nee"	"595,00"	"0,00"	"0,00"	"119274"	"421951"	"119345"	"421905"	"2013-09-13"	"Vergunning:Omgevingsvergunning-oprichting"
"OMWB"	"4251NJ1"	"voormalig bedrijf"	"Ja"	"Namweg 1 4251NJ WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"117141"	"422532"	"117141"	"422532"	"2012-08-09"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4251NV1"	"Melkrundvee"	"Nee"	"Grote Waardweg 1 4251NV Werkendam"	"Altena"	"1"	"Nee"	"174,50"	"178,00"	"3.140,00"	"121693"	"423594"	"121675"	"423640"	"2007-11-16"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4251NX2"	"voormalig bedrijf"	"Ja"	"Hoge Polderweg 2 4251NX WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"120477"	"419731"	"120477"	"419731"	"2003-09-12"	"Intrekking:Revisievergunning"
"OMWB"	"4251PH1"	"Schapen"	"Nee"	"Bruine Kilweg 1 4251PH Werkendam"	"Altena"	"1"	"Nee"	"35,00"	"390,00"	"0,00"	"119285"	"420102"	"119302"	"420119"	"2013-05-07"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4251PK2A"	"voormalig bedrijf"	"Ja"	"Draepkilweg 2A 4251PK WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"121169"	"423459"	"121169"	"423459"	"2009-08-04"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4251PK5"	"voormalig bedrijf"	"Ja"	" 5 4251PK "	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"121089"	"423475"	"121089"	"423475"	"2009-08-04"	"Intrekking:Milieuvergunning niet veehouderij"
"OMWB"	"4251PL1"	"Vleesvee"	"Nee"	"Dertienmorgen 1 4251PL Werkendam"	"Altena"	"5"	"Nee"	"1.297,20"	"7.476,00"	"38.180,00"	"120636"	"422277"	"120689"	"422250"	"2017-07-05"	"Vergunning:Omgevingsvergunning-oprichting"
"OMWB"	"4251PR47"	"voormalig bedrijf"	"Ja"	"Werkensedijk 47 4251PR WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"121455"	"424776"	"121455"	"424776"	"2009-12-06"	"Intrekking:Besluit Landbouw milieubeheer"
"OMWB"	"4251PT1"	"Schapen"	"Nee"	"Schans 1 4251PT Werkendam"	"Altena"	"1"	"Nee"	"35,00"	"390,00"	"0,00"	"122030"	"424260"	"122035"	"424267"	"2016-05-03"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4251PT1A"	"Melkrundvee"	"Nee"	"Schans 1A 4251PT Werkendam"	"Altena"	"1"	"Nee"	"331,10"	"1.386,40"	"8.530,00"	"121974"	"424333"	"122002"	"424336"	"2016-07-14"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4251PT1B"	"voormalig bedrijf"	"Ja"	"Schans 1B 4251PT Werkendam"	"Altena"	"1"	"Nee"	"nu"	"nu"	"nu"	"122007"	"424296"	"122033"	"424341"	"2024-03-26"	"Melding beëindiging veehouderij"
"OMWB"	"4251PT6"	"voormalig bedrijf"	"Ja"	"Schans 6 4251PT WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122373"	"424184"	"122373"	"424184"	"2017-10-20"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251PT7"	"Paarden"	"Nee"	"Schans 7 4251PT Werkendam"	"Altena"	"1"	"Nee"	"50,50"	"0,00"	"0,00"	"122384"	"424097"	"122376"	"424083"	"2023-09-06"	"Melding activiteitenbesluit"
"OMWB"	"4251PT9"	"voormalig bedrijf"	"Ja"	"Schans 9 4251PT WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122445"	"424065"	"122445"	"424065"	"2005-04-19"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4251PV19"	"Paarden"	"Nee"	"Schans 19 4251PV Werkendam"	"Altena"	"1"	"Nee"	"25,00"	"0,00"	"0,00"	"122566"	"424020"	"122540"	"423958"	"2008-12-06"	"Correctie:Besluit Landbouw milieubeheer"
"OMWB"	"4251PX3"	"voormalig bedrijf"	"Ja"	"Tol 3 4251PX WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123456"	"423744"	"123456"	"423744"	"2006-12-06"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4251XW2"	"Melkrundvee"	"Nee"	"de Werken 2 4251XW Werkendam"	"Altena"	"1"	"Nee"	"391,00"	"750,40"	"6.444,00"	"122432"	"425490"	"122444"	"425487"	"2014-07-11"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4251XX1"	"Paarden"	"Nee"	"Monnikenhoef 1 4251XX Werkendam"	"Altena"	"1"	"Nee"	"156,50"	"0,00"	"0,00"	"122375"	"425263"	"122427"	"425287"	"2001-07-02"	"Vergunning:Revisievergunning"
"OMWB"	"4251XX3"	"Paarden"	"Nee"	"Monnikenhoef 3 4251XX Werkendam"	"Altena"	"1"	"Nee"	"654,90"	"2.134,40"	"11.330,00"	"122313"	"425092"	"122359"	"425099"	"2023-09-14"	"Melding activiteitenbesluit"
"OMWB"	"4254AR5NABIJ"	"voormalig bedrijf"	"Ja"	"Eikenlaan 5NABIJ 4254AR SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"124736"	"424730"	"124736"	"424730"	"2014-01-25"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4254BB61"	"voormalig bedrijf"	"Ja"	"Transvaal 61 4254BB SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"124265"	"424514"	"124265"	"424514"	"2017-11-30"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254BC42D"	"Paarden"	"Nee"	"Transvaal 42D 4254BC Sleeuwijk"	"Altena"	"1"	"Nee"	"98,50"	"213,60"	"7.457,00"	"124282"	"424860"	"124283"	"424860"	"2017-12-20"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254BC44"	"Paarden"	"Nee"	"Transvaal 44 4254BC Sleeuwijk"	"Altena"	"1"	"Nee"	"75,00"	"0,00"	"0,00"	"124145"	"424446"	"124140"	"424448"	"2018-11-02"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254LA0"	"Melkrundvee"	"Nee"	" 0 4254LA "	"Altena"	"1"	"Nee"	"372,00"	"390,00"	"5.440,00"	"122998"	"425092"	"122998"	"425092"	"2018-11-06"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254LA16"	"Paarden"	"Nee"	"Vijcie 16 4254LA SLEEUWIJK"	"Altena"	"1"	"Nee"	"71,00"	"0,00"	"0,00"	"122758"	"425741"	"122758"	"425741"	"2021-01-20"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254LA17A"	"Vleesvee"	"Nee"	"Vijcie 17A 4254LA Sleeuwijk"	"Altena"	"1"	"Nee"	"1.683,50"	"9.443,00"	"59.170,00"	"122593"	"425406"	"122608"	"425380"	"2006-07-11"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4254LA18"	"voormalig bedrijf"	"Ja"	"Vijcie 18 4254LA SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122688"	"425188"	"122688"	"425188"	"2014-03-13"	"Intrekking:Omgevingsvergunning milieu"
"OMWB"	"4254LA29"	"Schapen"	"Nee"	"Vijcie 29 4254LA Sleeuwijk"	"Altena"	"1"	"Nee"	"35,00"	"390,00"	"0,00"	"122751"	"425360"	"122720"	"425392"	"2023-08-11"	"Ambtshalve wijziging"
"OMWB"	"4254LA40A"	"Melkrundvee"	"Nee"	"Vijcie 40 4254LA Sleeuwijk"	"Altena"	"1"	"Nee"	"372,00"	"390,00"	"5.440,00"	"122993"	"425126"	"122987"	"425082"	"2019-02-27"	"Melding activiteitenbesluit"
"OMWB"	"4254LD21"	"Paarden"	"Nee"	"Kerkeinde 21 4254LD Sleeuwijk"	"Altena"	"1"	"Nee"	"205,00"	"0,00"	"0,00"	"124074"	"426135"	"124072"	"426135"	"2006-12-01"	"Vergunning:Conversie"
"OMWB"	"4254LD24A"	"voormalig bedrijf"	"Ja"	"Kerkeinde 24A 4254LD Sleeuwijk"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"124004"	"426205"	"124011"	"426199"	"2021-07-14"	"Intrekking:Bewijs bedrijfsbeëindiging"
"OMWB"	"4254LD34"	"voormalig bedrijf"	"Ja"	"Kerkeinde 34 4254LD SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123549"	"426150"	"123549"	"426150"	"2001-08-28"	"Intrekking:Intrekkingsvergunning"
"OMWB"	"4254LD41"	"voormalig bedrijf"	"Ja"	"Kerkeinde 41 4254LD SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123318"	"426248"	"123318"	"426248"	"2016-05-31"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254LE46"	"voormalig bedrijf"	"Ja"	"Kerkeinde 46 4254LE SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123295"	"426267"	"123295"	"426267"	"2002-12-03"	"Intrekking:Intrekkingsvergunning"
"OMWB"	"4254LE55"	"voormalig bedrijf"	"Ja"	"Kerkeinde 55 4254LE SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123150"	"426277"	"123150"	"426277"	"2014-09-22"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4254LG78"	"voormalig bedrijf"	"Ja"	"Kerkeinde 78 4254LG SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122746"	"426182"	"122746"	"426182"	"2001-11-05"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254LG83"	"voormalig bedrijf"	"Ja"	"Kerkeinde 83 4254LG Sleeuwijk"	"Altena"	"1"	"Nee"	"nu"	"nu"	"nu"	"122471"	"426048"	"122459"	"426013"	"2025-03-20"	"Bewijs bedrijfsbeëindiging"
"OMWB"	"4254LJ10"	"Melkrundvee"	"Nee"	"Kooikamp 10 4254LJ Sleeuwijk"	"Altena"	"1"	"Nee"	"2.002,00"	"0,00"	"28.684,00"	"123488"	"424763"	"123479"	"424734"	"2014-05-09"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254LJ11"	"Paarden"	"Nee"	"Kooikamp 11 4254LJ Sleeuwijk"	"Altena"	"1"	"Nee"	"213,90"	"0,00"	"0,00"	"123388"	"424903"	"123410"	"424911"	"2018-02-16"	"Melding:"
"OMWB"	"4254LJ5A"	"voormalig bedrijf"	"Ja"	"Kooikamp 5A 4254LJ SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123918"	"425834"	"123918"	"425834"	"2013-11-06"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254LJ9"	"voormalig bedrijf"	"Ja"	"Kooikamp 9 4254LJ SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123595"	"424757"	"123595"	"424757"	"2017-08-30"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254LK2"	"Paarden"	"Nee"	"Hoef 2 4254LK Sleeuwijk"	"Altena"	"1"	"Nee"	"20,20"	"0,00"	"0,00"	"122288"	"426013"	"122339"	"426008"	"2014-07-23"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254XB45"	"voormalig bedrijf"	"Ja"	"Rijksstraatweg 45 4254XB SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"125298"	"424902"	"125298"	"424902"	"2010-06-16"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254XD159A"	"voormalig bedrijf"	"Ja"	"Rijksstraatweg 159A 4254XD SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"124144"	"424204"	"124144"	"424204"	"2009-12-07"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4254XJ144"	"Paarden"	"Nee"	"Rijksstraatweg 144 4254XJ Sleeuwijk"	"Altena"	"1"	"Nee"	"42,40"	"0,00"	"0,00"	"124611"	"424577"	"124598"	"424590"	"2018-04-19"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254XL3"	"voormalig bedrijf"	"Ja"	"De Roef 3 4254XL SLEEUWIJK"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"125138"	"423918"	"125138"	"423918"	"2017-10-09"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4254XL5"	"Paarden"	"Nee"	"De Roef 5 4254XL SLEEUWIJK"	"Altena"	"1"	"Nee"	"50,00"	"0,00"	"0,00"	"124798"	"424177"	"124822"	"424161"	"2022-08-31"	"Melding activiteitenbesluit"
"OMWB"	"4254XL7"	"Paarden"	"Nee"	"de Roef 7 4254XL Sleeuwijk"	"Altena"	"1"	"Nee"	"21,90"	"0,00"	"0,00"	"124664"	"424332"	"124614"	"424306"	"2004-03-12"	"Vergunning:Besluit Landbouw milieubeheer"
"OMWB"	"4254XN12"	"Melkrundvee"	"Nee"	"Zandpad 12 4254XN Sleeuwijk"	"Altena"	"1"	"Nee"	"1.712,80"	"0,00"	"20.206,00"	"125733"	"424740"	"125734"	"424709"	"2014-05-21"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4254XX1"	"Paarden"	"Nee"	"De Nieuwe Roef 1 4254XX Sleeuwijk"	"Altena"	"1"	"Nee"	"50,00"	"0,00"	"0,00"	"124398"	"424045"	"124375"	"424054"	"2013-09-18"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4255EA1"	"voormalig bedrijf"	"Ja"	"Karnemelksesteeg 1 4255EA WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122573"	"420284"	"122573"	"420284"	"2018-02-13"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4255EA2"	"Paarden"	"Nee"	"Karnemelksesteeg 2 4255EA Nieuwendijk"	"Altena"	"1"	"Nee"	"30,00"	"0,00"	"0,00"	"122568"	"420381"	"122569"	"420384"	"2007-09-21"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4255EA6"	"voormalig bedrijf"	"Ja"	"Karnemelksesteeg 6 4255EA WERKENDAM"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122630"	"420449"	"122630"	"420449"	"2017-05-04"	"Intrekking:Bewijs bedrijfsbeëindiging"
"OMWB"	"4255GE1"	"Paarden"	"Nee"	"Rijksweg 1 4255GE Nieuwendijk"	"Altena"	"1"	"Nee"	"175,00"	"0,00"	"0,00"	"123021"	"418705"	"122960"	"418697"	"2004-10-25"	"Vergunning:Revisievergunning"
"OMWB"	"4255GE31"	"Melkrundvee"	"Nee"	"Rijksweg 31 4255GE Nieuwendijk"	"Altena"	"1"	"Nee"	"350,00"	"668,00"	"3.980,00"	"122989"	"419161"	"122966"	"419365"	"2004-12-29"	"Vergunning:Revisievergunning"
"OMWB"	"4255GL4"	"voormalig bedrijf"	"Ja"	"Rijksweg 4 4255GL Nieuwendijk"	"Altena"	"1"	"Nee"	"nu"	"nu"	"nu"	"123013"	"418861"	"123044"	"418883"	"2026-02-11"	"Melding beëindiging veehouderij BAL"
"OMWB"	"4255GM40A"	"Paarden"	"Nee"	"Rijksweg 40A 4255GM Nieuwendijk"	"Altena"	"1"	"Nee"	"38,20"	"156,00"	"0,00"	"123024"	"419319"	"123027"	"419309"	"1994-01-01"	"Vergunning:Conversie"
"OMWB"	"4255GN88"	"Melkrundvee"	"Nee"	"Rijksweg 88 4255GN Nieuwendijk"	"Altena"	"2"	"Nee"	"265,68"	"1.117,30"	"6.240,00"	"123056"	"419743"	"123061"	"419765"	"2023-07-04"	"Melding activiteitenbesluit"
"OMWB"	"4255GS246"	"Schapen"	"Nee"	"Rijksweg 246 4255GS Nieuwendijk"	"Altena"	"1"	"Nee"	"89,90"	"410,40"	"5.040,00"	"123215"	"421080"	"123224"	"421061"	"2018-10-03"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4255GT17"	"Melkrundvee"	"Nee"	"Buitendijk 17 4255GT Nieuwendijk"	"Altena"	"1"	"Nee"	"1.706,40"	"0,00"	"16.668,00"	"122282"	"419122"	"122334"	"419122"	"2011-03-25"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4255GW5"	"voormalig bedrijf"	"Ja"	"Buitenkade 5 4255GW NIEUWENDIJK NB"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"122902"	"418545"	"122902"	"418545"	"2006-09-05"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4255GZ4"	"voormalig bedrijf"	"Ja"	"Doornseweg 4 4255GZ NIEUWENDIJK NB"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"123418"	"420436"	"123418"	"420436"	"2006-12-06"	"Intrekking:Besluit Landbouw milieubeheer"
"OMWB"	"4255KB1"	"Paarden"	"Nee"	"Midgraaf 1 4255KB Nieuwendijk"	"Altena"	"1"	"Nee"	"15,20"	"0,00"	"0,00"	"123482"	"419567"	"123497"	"419573"	"2000-12-29"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4255KC2"	"voormalig bedrijf"	"Ja"	"Parallelweg 2 4255KC NIEUWENDIJK NB"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"123390"	"421276"	"123390"	"421276"	"2001-02-15"	"Intrekking:rechtswege vervalle/akkerbouw"
"OMWB"	"4255KD4"	"Vleesvee"	"Nee"	"Schenkeldijk 4 4255KD Nieuwendijk"	"Altena"	"1"	"Nee"	"296,00"	"2.278,40"	"7.592,00"	"123164"	"418717"	"123173"	"418732"	"2016-01-11"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4255SG57"	"voormalig bedrijf"	"Ja"	"Zandsteeg 57 4255SG Nieuwendijk"	"Altena"	"2"	"Nee"	"nu"	"nu"	"nu"	"122388"	"421712"	"122428"	"421716"	"2023-04-25"	"Intrekking gehele veebestand"
"OMWB"	"4255SG65"	"voormalig bedrijf"	"Ja"	"Zandsteeg 65 4255SG NIEUWENDIJK NB"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122481"	"422043"	"122481"	"422043"	"2017-05-03"	"Intrekking:Bewijs bedrijfsbeëindiging"
"OMWB"	"4255SG69"	"voormalig bedrijf"	"Ja"	"Zandsteeg 69 4255SG NIEUWENDIJK NB"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"122536"	"422081"	"122536"	"422081"	"2018-06-28"	"Intrekking:Ambtshalve wijziging"
"OMWB"	"4255SK1"	"Paarden"	"Nee"	"Groene Dwarssteeg 1 4255SK Nieuwendijk"	"Altena"	"1"	"Nee"	"183,50"	"0,00"	"0,00"	"122466"	"419706"	"122480"	"419686"	"2012-10-11"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4255SL2"	"Melkrundvee"	"Nee"	"Killeweg 2 4255SL Nieuwendijk"	"Altena"	"1"	"Nee"	"135,10"	"0,00"	"2.548,00"	"122175"	"420522"	"122419"	"420547"	"2011-04-20"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4255TB25"	"Paarden"	"Nee"	"Kildijk 25 4255TB Nieuwendijk"	"Altena"	"1"	"Nee"	"44,20"	"0,00"	"0,00"	"122345"	"420876"	"122335"	"420829"	"2018-10-08"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4255TJ1"	"Vleesvee"	"Nee"	"Kooisteeg 1 4255TJ Nieuwendijk"	"Altena"	"1"	"Nee"	"442,00"	"2.136,00"	"13.600,00"	"122134"	"420909"	"122141"	"420859"	"1993-11-23"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4261AD55"	"voormalig bedrijf"	"Ja"	"Maasdijk 55 4261AD WIJK EN AALBURG"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"137619"	"418166"	"137619"	"418166"	"2011-11-02"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4261AJ191"	"voormalig bedrijf"	"Ja"	"Maasdijk 191 4261AJ Wijk en Aalburg"	"Altena"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"136879"	"420026"	"136879"	"420026"	"2019-12-11"	"Intrekking:Intrekking gedeeltelijke veestand"
"OMWB"	"4261AJ213"	"Melkrundvee"	"Nee"	"Maasdijk 213 4261AJ Wijk en Aalburg"	"Altena"	"1"	"Nee"	"937,00"	"3.560,00"	"18.479,00"	"136612"	"420293"	"136603"	"420304"	"1993-01-01"	"Vergunning:Conversie"
"OMWB"	"4261BJ35"	"Paarden"	"Nee"	"Aalburgsestraat 35 4261BJ Wijk en Aalburg"	"Altena"	"1"	"Nee"	"35,50"	"0,00"	"0,00"	"136237"	"418355"	"136222"	"418327"	"2021-11-09"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4261BK56"	"Vleesvee"	"Nee"	"Aalburgsestraat 56 4261BK Wijk en Aalburg"	"Altena"	"1"	""	"1.050,00"	"10.680,00"	"9.900,00"	"136470"	"418428"	"136403"	"418411"	"2004-02-16"	"Melding:Melding verandering inrichting 8.19"
"OMWB"	"4261GA6"	"Melkrundvee"	"Nee"	"Parallelweg 6 4261GA Wijk en Aalburg"	"Altena"	"1"	""	"1.085,60"	"0,00"	"20.360,00"	"135943"	"417532"	"135936"	"417561"	"2016-12-05"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4261KC9"	"voormalig bedrijf"	"Ja"	"Perzikstraat 9 4261KC WIJK EN AALBURG"	"Altena"	"1"	""	"0,00"	"0,00"	"0,00"	"136657"	"419457"	"136657"	"419457"	"2010-07-12"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4261KE4"	"Paarden"	"Nee"	"Spijk 4 4261KE Wijk en Aalburg"	"Altena"	"1"	""	"375,40"	"1.170,00"	"1.408,00"	"136734"	"419987"	"136755"	"419999"	"2011-10-04"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4261NA33"	"Melkrundvee"	"Nee"	"den Oudert 33 4261NA Wijk en Aalburg"	"Altena"	"1"	""	"356,80"	"0,00"	"3.796,00"	"136172"	"420037"	"136186"	"420023"	"2011-02-28"	"Intrekking:Intrekking gedeeltelijke veestand"
